league_id,meta_type,meta_key,meta_keyid,meta_value,meta_source
5,source_team_id,Houston Christian Huskies,59108,2277,espn
5,source_team_id,Houston Christian,59108,2277,cfbd
5,source_team_id,East Texas A&M Lions,59110,2837,espn
5,source_team_id,East Texas A&M,59110,2837,cfbd
5,team_name,East Texas A&M,59110,East Texas A&M Lions,the_odds_api
5,source_team_id,Florida A&M Rattlers,59111,50,espn
5,source_team_id,Florida A&M,59111,50,cfbd
5,team_name,Florida A&M,59111,Florida A&M Rattlers,the_odds_api
5,source_team_id,Prairie View A&M Panthers,59112,2504,espn
5,source_team_id,Prairie View A&M,59112,2504,cfbd
5,team_name,Prairie View A&M,59112,Prairie View A&M Panthers,the_odds_api
5,source_team_id,Grambling State Tigers,59113,2755,espn
5,source_team_id,Grambling State,59113,2755,cfbd
5,team_name,Grambling State,59113,Grambling State Tigers,the_odds_api
5,source_team_id,Alabama A&M Bulldogs,59114,2010,espn
5,source_team_id,Alabama A&M,59114,2010,cfbd
5,team_name,Alabama A&M,59114,Alabama A&M Bulldogs,the_odds_api
5,source_team_id,Jackson State Tigers,59115,2296,espn
5,source_team_id,Jackson State,59115,2296,cfbd
5,team_name,Jackson State,59115,Jackson State Tigers,the_odds_api
5,source_team_id,Southern Jaguars,59116,2582,espn
5,source_team_id,Southern,59116,2582,cfbd
5,team_name,Southern,59116,Southern University Jaguars,the_odds_api
5,source_team_id,Alcorn State Braves,59117,2016,espn
5,source_team_id,Alcorn State,59117,2016,cfbd
5,team_name,Alcorn State,59117,Alcorn State Braves,the_odds_api
5,source_team_id,Texas Southern Tigers,59118,2640,espn
5,source_team_id,Texas Southern,59118,2640,cfbd
5,team_name,Texas Southern,59118,Texas Southern Tigers,the_odds_api
5,source_team_id,Bethune-Cookman Wildcats,59119,2065,espn
5,source_team_id,Bethune,59119,2065,cfbd
5,team_name,Bethune,59119,Bethune-Cookman Wildcats,the_odds_api
5,source_team_id,Arkansas-Pine Bluff Golden Lions,59120,2029,espn
5,source_team_id,Arkansas-Pine Bluff,59120,2029,cfbd
5,team_name,Arkansas-Pine Bluff,59120,Arkansas Pine Bluff Golden Lions,the_odds_api
5,source_team_id,Mississippi Valley State Delta Devils,59121,2400,espn
5,source_team_id,Mississippi Valley State,59121,2400,cfbd
5,source_team_id,Alabama State Hornets,59122,2011,espn
5,source_team_id,Alabama State,59122,2011,cfbd
5,team_name,Alabama State,59122,Alabama State Hornets,the_odds_api
5,source_team_id,Central Arkansas Bears,59123,2110,espn
5,source_team_id,Central Arkansas,59123,2110,cfbd
5,team_name,Central Arkansas,59123,Central Arkansas Bears,the_odds_api
5,source_team_id,Tarleton State Texans,59124,2627,espn
5,source_team_id,Tarleton State,59124,2627,cfbd
5,team_name,Tarleton State,59124,Tarleton State Texans,the_odds_api
5,source_team_id,Eastern Kentucky Colonels,59125,2198,espn
5,source_team_id,Eastern Kentucky,59125,2198,cfbd
5,source_team_id,Southern Utah Thunderbirds,59126,253,espn
5,source_team_id,Southern Utah,59126,253,cfbd
5,source_team_id,Abilene Christian Wildcats,59127,2000,espn
5,source_team_id,Abilene Chrstian,59127,2000,cfbd
5,team_name,Abilene Chrstian,59127,Abilene Christian Wildcats,the_odds_api
5,source_team_id,North Alabama Lions,59128,2453,espn
5,source_team_id,North Alabama,59128,2453,cfbd
5,source_team_id,Austin Peay Governors,59129,2046,espn
5,source_team_id,Austin Peay,59129,2046,cfbd
5,team_name,Austin Peay,59129,Austin Peay Governors,the_odds_api
5,source_team_id,West Georgia,59130,2698,cfbd
5,source_team_id,Utah Tech Trailblazers,59131,3101,espn
5,source_team_id,Utah Tech,59131,3101,cfbd
6,source_team_id,Westmont Warriors,60000,2716,espn
6,source_team_id,UT Arlington Mavericks,60000,250,espn
6,source_team_id,Cal Poly Mustangs,60000,13,espn
6,source_team_id,TBD,60000,-2,espn
6,source_team_id,TBD,60000,-1,espn
6,source_team_id,Alaska Anchorage Seawolves,60000,1,espn
6,source_team_id,Sacramento State Hornets,60000,16,espn
6,source_team_id,San José State Spartans,60000,23,espn
6,source_team_id,UC Riverside Highlanders,60000,27,espn
6,source_team_id,UC San Diego Tritons,60000,28,espn
6,source_team_id,Colby-Sawyer Chargers,60000,35,espn
6,source_team_id,Hartford Hawks,60000,42,espn
6,source_team_id,Howard Bison,60000,47,espn
6,source_team_id,Jacksonville State Gamecocks,60000,55,espn
6,source_team_id,Stetson Hatters,60000,56,espn
6,source_team_id,Morehouse Maroon Tigers,60000,60,espn
6,source_team_id,Buena Vista Beavers,60000,63,espn
6,source_team_id,Idaho Vandals,60000,70,espn
6,source_team_id,Illinois Tech Scarlet Hawks,60000,73,espn
6,source_team_id,North Park Vikings,60000,75,espn
6,source_team_id,IU Indianapolis Jaguars,60000,85,espn
6,source_team_id,Southern Indiana Screaming Eagles,60000,88,espn
6,source_team_id,Bellarmine Knights,60000,91,espn
6,source_team_id,Northern Kentucky Norse,60000,94,espn
6,source_team_id,Eureka Red Devils,60000,101,espn
6,source_team_id,Boston University Terriers,60000,104,espn
6,source_team_id,MIT Engineers,60000,109,espn
6,source_team_id,St. Mary's (MD) Seahawks,60000,117,espn
6,source_team_id,Towson Tigers,60000,119,espn
6,source_team_id,Northern Michigan Wildcats,60000,128,espn
6,source_team_id,Minnesota Duluth Bulldogs,60000,134,espn
6,source_team_id,Kansas City Roos,60000,140,espn
6,source_team_id,Franklin Pierce Ravens,60000,144,espn
6,source_team_id,Montana State Bobcats,60000,147,espn
6,source_team_id,Montana Tech Orediggers,60000,148,espn
6,source_team_id,East Carolina Pirates,60000,151,espn
6,source_team_id,Dartmouth Big Green,60000,159,espn
6,source_team_id,New Hampshire Wildcats,60000,160,espn
6,source_team_id,Columbia Lions,60000,171,espn
6,source_team_id,Bowling Green Falcons,60000,189,espn
6,source_team_id,Defiance Yellow Jackets,60000,190,espn
6,source_team_id,Southeastern Oklahoma State Savage Storm,60000,199,espn
6,source_team_id,Southern Nazarene Crimson Storm,60000,200,espn
6,source_team_id,Brown Bears,60000,225,espn
6,source_team_id,Francis Marion Patriots,60000,230,espn
6,source_team_id,Furman Paladins,60000,231,espn
6,source_team_id,Charleston Cougars,60000,232,espn
6,source_team_id,McMurry War Hawks,60000,241,espn
6,source_team_id,St. Edward's Hilltoppers,60000,244,espn
6,source_team_id,Southern Utah Thunderbirds,60000,253,espn
6,source_team_id,Marshall Thundering Herd,60000,276,espn
6,source_team_id,Stonehill Skyhawks,60000,284,espn
6,source_team_id,NC Wesleyan Battling Bishops,60000,286,espn
6,source_team_id,Lipscomb Bisons,60000,288,espn
6,source_team_id,Georgia Southern Eagles,60000,290,espn
6,source_team_id,UT Rio Grande Valley Vaqueros,60000,292,espn
6,source_team_id,Jacksonville Dolphins,60000,294,espn
6,source_team_id,UC Irvine Anteaters,60000,300,espn
6,source_team_id,UC Davis Aggies,60000,302,espn
6,source_team_id,Idaho State Bengals,60000,304,espn
6,source_team_id,Maryville University (MO) Maryville University (Mo),60000,310,espn
6,source_team_id,Maine Black Bears,60000,311,espn
6,source_team_id,Moravian Greyhounds,60000,323,espn
6,source_team_id,Texas State Bobcats,60000,326,espn
6,source_team_id,Kennesaw State Owls,60000,338,espn
6,source_team_id,Evansville Purple Aces,60000,339,espn
6,source_team_id,Frostburg State Bobcats,60000,341,espn
6,source_team_id,Massachusetts College of Liberal Arts Mohawks,60000,343,espn
6,source_team_id,Elmira Soaring Eagles,60000,347,espn
6,source_team_id,Army Black Knights,60000,349,espn
6,source_team_id,UNC Wilmington Seahawks,60000,350,espn
6,source_team_id,Olivet Comets,60000,354,espn
6,source_team_id,SUNY-Oneonta Red Dragons,60000,355,espn
6,source_team_id,Ferrum Panthers,60000,366,espn
6,source_team_id,Anderson (SC) Trojans,60000,380,espn
6,source_team_id,UAlbany Great Danes,60000,399,espn
6,source_team_id,Chapman Panthers,60000,411,espn
6,source_team_id,George Fox Bruins,60000,415,espn
6,source_team_id,Hendrix College Warriors,60000,418,espn
6,source_team_id,Alliance University Warriors,60000,428,espn
6,source_team_id,Wheelock College Wheelock,60000,450,espn
6,source_team_id,West Virginia Wesleyan Bobcats,60000,455,espn
6,source_team_id,Aquinas Saints,60000,486,espn
6,source_team_id,Bacone,60000,487,espn
6,source_team_id,Barber Scotia BARBER SCOTIA,60000,489,espn
6,source_team_id,Blue Mountain Toppers,60000,494,espn
6,source_team_id,Bluefield University Ramblin' Rams,60000,495,espn
6,source_team_id,Cal Maritime Keelhaulers,60000,500,espn
6,source_team_id,Calumet Crimson Wave,60000,502,espn
6,source_team_id,Concordia-Nebraska Clippers,60000,507,espn
6,source_team_id,Crown College Polars,60000,509,espn
6,source_team_id,Dakota State Trojans,60000,512,espn
6,source_team_id,Dakota Wesleyan Tigers,60000,513,espn
6,source_team_id,Hannibal-Lagrange Trojans,60000,533,espn
6,source_team_id,Houghton Highlanders,60000,538,espn
6,source_team_id,LaGrange Panthers,60000,548,espn
6,source_team_id,Vermont State - Lyndon Hornets,60000,551,espn
6,source_team_id,Maine-Fort Kent Bengals,60000,554,espn
6,source_team_id,Maine-Machias Clippers,60000,555,espn
6,source_team_id,Mayville St Comets,60000,561,espn
6,source_team_id,Midland University Midland,60000,565,espn
6,source_team_id,Montana State-Northern Lights,60000,569,espn
6,source_team_id,Newman University Jets,60000,580,espn
6,source_team_id,Pacific Union PACIFIC UNION,60000,594,espn
6,source_team_id,Peru State Bobcats,60000,596,espn
6,source_team_id,Presentation College Saints,60000,597,espn
6,source_team_id,Tabor,60000,619,espn
6,source_team_id,Valley City,60000,628,espn
6,source_team_id,Abilene Christian Wildcats,60000,2000,espn
6,source_team_id,Adams State Grizzlies,60000,2001,espn
6,source_team_id,Alabama A&M Bulldogs,60000,2010,espn
6,source_team_id,Albany St (GA) Golden Rams,60000,2013,espn
6,source_team_id,Allen University Yellow Jackets,60000,2019,espn
6,source_team_id,Arkansas-Pine Bluff Golden Lions,60000,2029,espn
6,source_team_id,Little Rock Trojans,60000,2031,espn
6,source_team_id,Arkansas State Red Wolves,60000,2032,espn
6,source_team_id,Averett Cougars,60000,2047,espn
6,source_team_id,Belhaven Blazers,60000,2056,espn
6,source_team_id,Belmont Abbey Crusaders,60000,2058,espn
6,source_team_id,Berea Mountaineers,60000,2061,espn
6,source_team_id,Bethel (TN) Wildcats,60000,2064,espn
6,source_team_id,Bethune-Cookman Wildcats,60000,2065,espn
6,source_team_id,Binghamton Bearcats,60000,2066,espn
6,source_team_id,Blackburn Beavers,60000,2070,espn
6,source_team_id,Bloomsburg Huskies,60000,2071,espn
6,source_team_id,Bowie State Bulldogs,60000,2075,espn
6,source_team_id,Brewton-Parker Wildcats,60000,2077,espn
6,source_team_id,Bridgewater College (VA) Eagles,60000,2079,espn
6,source_team_id,Bryan (TN) Lions,60000,2081,espn
6,source_team_id,Cal State East Bay Pioneers,60000,2093,espn
6,source_team_id,Campbell Fighting Camels,60000,2097,espn
6,source_team_id,Campbellsville Tigers,60000,2098,espn
6,source_team_id,Canisius Golden Griffins,60000,2099,espn
6,source_team_id,Cardinal Stritch Wolves,60000,2100,espn
6,source_team_id,Carroll (MT) Fighting Saints,60000,2104,espn
6,source_team_id,Cedarville Yellow Jackets,60000,2109,espn
6,source_team_id,Central Arkansas Bears,60000,2110,espn
6,source_team_id,Central State (OH) Marauders,60000,2119,espn
6,source_team_id,Chadron State Eagles,60000,2123,espn
6,source_team_id,Chaminade Silverswords,60000,2124,espn
6,source_team_id,Charleston Southern Buccaneers,60000,2127,espn
6,source_team_id,Chicago State Cougars,60000,2130,espn
6,source_team_id,Coe Kohawks,60000,2141,espn
6,source_team_id,Colgate Raiders,60000,2142,espn
6,source_team_id,Cornell College (IA) Rams,60000,2155,espn
6,source_team_id,Covenant Fighting Scots,60000,2157,espn
6,source_team_id,Davis & Elkins Senators,60000,2167,espn
6,source_team_id,Delaware State Hornets,60000,2169,espn
6,source_team_id,Denver Pioneers,60000,2172,espn
6,source_team_id,Dillard Blue Devils,60000,2176,espn
6,source_team_id,District Of Columbia Firebirds,60000,2177,espn
6,source_team_id,Drexel Dragons,60000,2182,espn
6,source_team_id,Duquesne Dukes,60000,2184,espn
6,source_team_id,Earlham College Quakers,60000,2189,espn
6,source_team_id,Eastern Michigan Eagles,60000,2199,espn
6,source_team_id,E. New Mexico Greyhounds,60000,2201,espn
6,source_team_id,Eastern Oregon Mountaineers,60000,2202,espn
6,source_team_id,Eckerd Tritons,60000,2204,espn
6,source_team_id,Edward Waters Tigers,60000,2206,espn
6,source_team_id,Elizabeth City State Vikings,60000,2207,espn
6,source_team_id,Elon Phoenix,60000,2210,espn
6,source_team_id,Emmanuel (MA) Lions,60000,2211,espn
6,source_team_id,Emporia St Hornets,60000,2214,espn
6,source_team_id,Erskine Flying Fleet,60000,2215,espn
6,source_team_id,Fairfield Stags,60000,2217,espn
6,source_team_id,FDU Florham Devils,60000,2221,espn
6,source_team_id,Fisk Bulldogs,60000,2225,espn
6,source_team_id,Florida International Panthers,60000,2229,espn
6,source_team_id,Fordham Rams,60000,2230,espn
6,source_team_id,Fort Valley State Wildcats,60000,2232,espn
6,source_team_id,Gardner-Webb Runnin' Bulldogs,60000,2241,espn
6,source_team_id,Glenville State Pioneers,60000,2249,espn
6,source_team_id,Grand Canyon Lopes,60000,2253,espn
6,source_team_id,Greensboro College Pride,60000,2256,espn
6,source_team_id,High Point Panthers,60000,2272,espn
6,source_team_id,Hillsdale Chargers,60000,2273,espn
6,source_team_id,Houston Christian Huskies,60000,2277,espn
6,source_team_id,Huston-Tillotson Rams,60000,2281,espn
6,source_team_id,Illinois State Redbirds,60000,2287,espn
6,source_team_id,Jarvis Christian Bulldogs,60000,2299,espn
6,source_team_id,John Brown Golden Eagles,60000,2301,espn
6,source_team_id,Kentucky State Thorobreds,60000,2310,espn
6,source_team_id,Kentucky Wesleyan Panthers,60000,2316,espn
6,source_team_id,Lander Senators,60000,2322,espn
6,source_team_id,LeTourneau Yellow Jackets,60000,2326,espn
6,source_team_id,Le Moyne Dolphins,60000,2330,espn
6,source_team_id,Lenoir-Rhyne Bears,60000,2331,espn
6,source_team_id,Lewis & Clark Pioneers,60000,2333,espn
6,source_team_id,Longwood Lancers,60000,2344,espn
6,source_team_id,Cal State LA Golden Eagles,60000,2345,espn
6,source_team_id,Louisiana Christian Wildcats,60000,2347,espn
6,source_team_id,Louisiana Tech Bulldogs,60000,2348,espn
6,source_team_id,UMass Lowell River Hawks,60000,2349,espn
6,source_team_id,Loyola Marymount Lions,60000,2351,espn
6,source_team_id,Lyon Scots,60000,2358,espn
6,source_team_id,Manchester Spartans,60000,2362,espn
6,source_team_id,Marist Red Foxes,60000,2368,espn
6,source_team_id,Maryland Eastern Shore Hawks,60000,2379,espn
6,source_team_id,Merchant Marine Academy Mariners,60000,2383,espn
6,source_team_id,Mercy Mavericks,60000,2384,espn
6,source_team_id,Mercyhurst Lakers,60000,2385,espn
6,source_team_id,Michigan-Dearborn Wolves,60000,2391,espn
6,source_team_id,Milligan Buffaloes,60000,2397,espn
6,source_team_id,Mississippi College Choctaws,60000,2401,espn
6,source_team_id,Missouri S&T Miners,60000,2402,espn
6,source_team_id,New Mexico Highlands Cowboys,60000,2424,espn
6,source_team_id,Navy Midshipmen,60000,2426,espn
6,source_team_id,UNC Asheville Bulldogs,60000,2427,espn
6,source_team_id,UNC Greensboro Spartans,60000,2430,espn
6,source_team_id,UL Monroe Warhawks,60000,2433,espn
6,source_team_id,Omaha Mavericks,60000,2437,espn
6,source_team_id,New Haven Chargers,60000,2441,espn
6,source_team_id,College of New Jersey Lions,60000,2442,espn
6,source_team_id,New Orleans Privateers,60000,2443,espn
6,source_team_id,Nicholls Colonels,60000,2447,espn
6,source_team_id,North Alabama Lions,60000,2453,espn
6,source_team_id,North Florida Ospreys,60000,2454,espn
6,source_team_id,Northern Colorado Bears,60000,2458,espn
6,source_team_id,Northern Illinois Huskies,60000,2459,espn
6,source_team_id,Northland Lumberjacks,60000,2462,espn
6,source_team_id,Northwest University Eagles,60000,2465,espn
6,source_team_id,Oakland City Mighty Oaks,60000,2474,espn
6,source_team_id,Occidental Tigers,60000,2475,espn
6,source_team_id,Ohio Dominican Panthers,60000,2477,espn
6,source_team_id,Pacific Lutheran Lutes,60000,2486,espn
6,source_team_id,Paine Lions,60000,2488,espn
6,source_team_id,Palm Beach Atlantic Sailfish,60000,2489,espn
6,source_team_id,Paul Quinn Tigers,60000,2491,espn
6,source_team_id,Piedmont Lions,60000,2496,espn
6,source_team_id,Portland Pilots,60000,2501,espn
6,source_team_id,Prairie View A&M Panthers,60000,2504,espn
6,source_team_id,Presbyterian Blue Hose,60000,2506,espn
6,source_team_id,Puget Sound Loggers,60000,2508,espn
6,source_team_id,Queens University Royals,60000,2511,espn
6,source_team_id,Quinnipiac Bobcats,60000,2514,espn
6,source_team_id,Rhodes Lynx,60000,2519,espn
6,source_team_id,Rider Broncs,60000,2520,espn
6,source_team_id,Rockford Regents,60000,2524,espn
6,source_team_id,Sacred Heart Pioneers,60000,2529,espn
6,source_team_id,San Francisco Dons,60000,2539,espn
6,source_team_id,UC Santa Barbara Gauchos,60000,2540,espn
6,source_team_id,Santa Clara Broncos,60000,2541,espn
6,source_team_id,Savannah State Tigers,60000,2542,espn
6,source_team_id,Schreiner Mountaineers,60000,2544,espn
6,source_team_id,SE Louisiana Lions,60000,2545,espn
6,source_team_id,Seattle U Redhawks,60000,2547,espn
6,source_team_id,Siena Heights Saints,60000,2562,espn
6,source_team_id,SIU Edwardsville Cougars,60000,2565,espn
6,source_team_id,Southern-New Orleans Knights,60000,2573,espn
6,source_team_id,Southern Wesleyan Warriors,60000,2576,espn
6,source_team_id,Southwestern (TX) Pirates,60000,2588,espn
6,source_team_id,Spalding Pelicans,60000,2589,espn
6,source_team_id,Spring Hill Badgers,60000,2590,espn
6,source_team_id,St. Andrews Knights,60000,2592,espn
6,source_team_id,St. Francis (IL) Fighting Saints,60000,2595,espn
6,source_team_id,St. Francis Brooklyn Terriers,60000,2597,espn
6,source_team_id,Saint Francis Red Flash,60000,2598,espn
6,source_team_id,Saint Martin's Saints,60000,2606,espn
6,source_team_id,St. Mary's (TX) Rattlers,60000,2610,espn
6,source_team_id,St. Xavier  (IL) Cougars,60000,2615,espn
6,source_team_id,Stanislaus State Warriors,60000,2616,espn
6,source_team_id,Stony Brook Seawolves,60000,2619,espn
6,source_team_id,Missouri State Bears,60000,2623,espn
6,source_team_id,Tarleton State Texans,60000,2627,espn
6,source_team_id,UT Martin Skyhawks,60000,2630,espn
6,source_team_id,Tennessee State Tigers,60000,2634,espn
6,source_team_id,Tennessee Tech Golden Eagles,60000,2635,espn
6,source_team_id,Texas Lutheran Bulldogs,60000,2639,espn
6,source_team_id,The Citadel Bulldogs,60000,2643,espn
6,source_team_id,Thomas (ME) Terriers,60000,2645,espn
6,source_team_id,Toccoa Falls Eagles,60000,2648,espn
6,source_team_id,Toledo Rockets,60000,2649,espn
6,source_team_id,Trinity Christian (IL) Trolls,60000,2652,espn
6,source_team_id,Truman State Bulldogs,60000,2654,espn
6,source_team_id,Tulane Green Wave,60000,2655,espn
6,source_team_id,Urbana Blue Knights,60000,2666,espn
6,source_team_id,VMI Keydets,60000,2678,espn
6,source_team_id,Warren Wilson Owls,60000,2684,espn
6,source_team_id,Washburn Ichabods,60000,2687,espn
6,source_team_id,Washington College (MD) Shoremen,60000,2689,espn
6,source_team_id,West Alabama Tigers,60000,2695,espn
6,source_team_id,West Georgia Wolves,60000,2698,espn
6,source_team_id,Montana-Western Bulldogs,60000,2701,espn
6,source_team_id,WVU Tech Golden Bears,60000,2706,espn
6,source_team_id,Western Illinois Leathernecks,60000,2710,espn
6,source_team_id,Western Carolina Catamounts,60000,2717,espn
6,source_team_id,Wiley Wildcats,60000,2728,espn
6,source_team_id,William & Mary Tribe,60000,2729,espn
6,source_team_id,William Carey Crusaders,60000,2730,espn
6,source_team_id,Wilmington (DE) Wildcats,60000,2732,espn
6,source_team_id,Wisconsin-Stout Blue Devils,60000,2744,espn
6,source_team_id,Xavier (LA) Gold Nuggets,60000,2753,espn
6,source_team_id,Youngstown State Penguins,60000,2754,espn
6,source_team_id,Grambling Tigers,60000,2755,espn
6,source_team_id,Howard Payne Yellow Jackets,60000,2758,espn
6,source_team_id,Merrimack Warriors,60000,2771,espn
6,source_team_id,Minnesota Crookston Golden Eagles,60000,2772,espn
6,source_team_id,Bryant Bulldogs,60000,2803,espn
6,source_team_id,Hardin-Simmons Cowboys,60000,2810,espn
6,source_team_id,Lindenwood Lions,60000,2815,espn
6,source_team_id,North Greenville Crusaders,60000,2822,espn
6,source_team_id,Shenandoah Hornets,60000,2828,espn
6,source_team_id,Simon Fraser Red Leafs,60000,2829,espn
6,source_team_id,East Texas A&M Lions,60000,2837,espn
6,source_team_id,Tiffin Dragons,60000,2838,espn
6,source_team_id,Tusculum Pioneers,60000,2839,espn
6,source_team_id,Western Oregon Wolves,60000,2848,espn
6,source_team_id,Westminster (PA) Titans,60000,2849,espn
6,source_team_id,Whittier Poets,60000,2850,espn
6,source_team_id,Brescia Bearcats,60000,2855,espn
6,source_team_id,California Baptist Lancers,60000,2856,espn
6,source_team_id,Colorado Christian Cougars,60000,2862,espn
6,source_team_id,Purdue Fort Wayne Mastodons,60000,2870,espn
6,source_team_id,Lindsey Wilson Blue Raiders,60000,2877,espn
6,source_team_id,NJIT Highlanders,60000,2885,espn
6,source_team_id,Northwest Nazarene Nw Nazarene,60000,2887,espn
6,source_team_id,Reinhardt Eagles,60000,2890,espn
6,source_team_id,Rust Bearcats,60000,2892,espn
6,source_team_id,Southern Virginia Knights,60000,2896,espn
6,source_team_id,Saint Mary's (MN) Cardinals,60000,2899,espn
6,source_team_id,St. Thomas-Minnesota Tommies,60000,2900,espn
6,source_team_id,Southwestern Adventist Knights,60000,2903,espn
6,source_team_id,Southwestern Assemblies of God Lions,60000,2904,espn
6,source_team_id,South Carolina Upstate Spartans,60000,2908,espn
6,source_team_id,William Jewell Cardinals,60000,2911,espn
6,source_team_id,Brevard Tornados,60000,2913,espn
6,source_team_id,Incarnate Word Cardinals,60000,2916,espn
6,source_team_id,Mobile Rams,60000,2920,espn
6,source_team_id,Willamette Bearcats,60000,2930,espn
6,source_team_id,William Woods Owls,60000,2931,espn
6,source_team_id,Cal State Bakersfield Roadrunners,60000,2934,espn
6,source_team_id,Dominican (IL) Dominican,60000,2936,espn
6,source_team_id,Dallas Christian Crusaders,60000,2937,espn
6,source_team_id,Mary Washington Eagles,60000,2942,espn
6,source_team_id,Rochester University (MI) Warriors,60000,2947,espn
6,source_team_id,Warner Pacific Knights,60000,2952,espn
6,source_team_id,Transylvania Pioneers,60000,2975,espn
6,source_team_id,Fairmont St Falcons,60000,2986,espn
6,source_team_id,St. Joseph's (NY) Bears,60000,2990,espn
6,source_team_id,Goshen Maple Leafs,60000,3067,espn
6,source_team_id,Kentucky Christian Knights,60000,3077,espn
6,source_team_id,Jessup University Warriors,60000,3078,espn
6,source_team_id,Central Baptist College Mustangs,60000,3079,espn
6,source_team_id,Oakwood Ambassadors,60000,3083,espn
6,source_team_id,Utah Valley Wolverines,60000,3084,espn
6,source_team_id,Old Westbury Panthers,60000,3087,espn
6,source_team_id,Randall University Saints,60000,3090,espn
6,source_team_id,San Diego Christian Hawks,60000,3096,espn
6,source_team_id,Johnson University Florida Suns,60000,3097,espn
6,source_team_id,Marygrove Mustangs,60000,3098,espn
6,source_team_id,Utah Tech Trailblazers,60000,3101,espn
6,source_team_id,Southeastern Fires,60000,3105,espn
6,source_team_id,Corban College Warriors,60000,3106,espn
6,source_team_id,East-West University Phantoms,60000,3107,espn
6,source_team_id,Apprentice School Builders,60000,3111,espn
6,source_team_id,Carver College Cougars,60000,3117,espn
6,source_team_id,Daniel Webster College Fighting Scots,60000,3119,espn
6,source_team_id,Ecclesia Royals,60000,3120,espn
6,source_team_id,Rogers State Hillcats,60000,3122,espn
6,source_team_id,Champion Christian Tigers,60000,3134,espn
6,source_team_id,Northern New Mexico Eagles,60000,3141,espn
6,source_team_id,Our Lady Of The Lake Saints,60000,3158,espn
6,source_team_id,College of Idaho Yotes,60000,3159,espn
6,source_team_id,Central Penn Knights,60000,3164,espn
6,source_team_id,New Hope Christian College Newhope,60000,3165,espn
6,source_team_id,Arlington Baptist Patriots,60000,3166,espn
6,source_team_id,La Sierra Golden Eagles,60000,3167,espn
6,source_team_id,Crowley's Ridge Pioneers,60000,3168,espn
6,source_team_id,St. Thomas (TX) Celts,60000,3170,espn
6,source_team_id,Hiwassee Tigers,60000,3171,espn
6,source_team_id,Trinity College of Jacksonville Eagles,60000,3174,espn
6,source_team_id,Ave Maria Gyrenes,60000,3178,espn
6,source_team_id,Cairn University Highlanders,60000,3216,espn
6,source_team_id,Portland Bible Arrows,60000,3217,espn
6,source_team_id,Northwest Indian RedHawks,60000,3218,espn
6,source_team_id,Virginia-Lynchburg Dragons,60000,3229,espn
6,source_team_id,Columbia International Rams,60000,3242,espn
6,source_team_id,Bob Jones Bruins,60000,3243,espn
6,source_team_id,Truett-McConnell Bears,60000,3245,espn
6,source_team_id,Bethesda University Flames,60000,3246,espn
6,source_team_id,University of Saint Katherine Saint Katherine,60000,3249,espn
6,source_team_id,Keene St Owls,60000,6304,espn
6,source_team_id,LIU Brooklyn Liu Brooklyn,60000,6446,espn
6,source_team_id,Thomas (GA) Night Hawks,60000,7639,espn
6,source_team_id,CSU Pueblo Thunderwolves,60000,49865,espn
6,source_team_id,Washington Adventist Shock,60000,50024,espn
6,source_team_id,St. Elizabeth Eagles,60000,66786,espn
6,source_team_id,Immaculata Mighty Macs,60000,107554,espn
6,source_team_id,Florida National Conquistadors,60000,107730,espn
6,source_team_id,Cincinnati Clermont Cougars,60000,108799,espn
6,source_team_id,Mid-Atlantic Christian Mustangs,60000,108806,espn
6,source_team_id,LSU Alexandria Bull Terriers,60000,108817,espn
6,source_team_id,Goldey-Beacom Lightning,60000,108859,espn
6,source_team_id,Keystone Giants,60000,108860,espn
6,source_team_id,Sarah Lawrence Gryphons,60000,108862,espn
6,source_team_id,Antelope Valley,60000,109597,espn
6,source_team_id,Clarks Summit Defenders,60000,109636,espn
6,source_team_id,Pine Manor,60000,109656,espn
6,source_team_id,Life Pacific Warriors,60000,109670,espn
6,source_team_id,Bryn Athyn Lions,60000,109684,espn
6,source_team_id,Benedictine (AZ) Redhawks,60000,110031,espn
6,source_team_id,Valley Forge Patriots,60000,110414,espn
6,source_team_id,West Coast Baptist Eagles,60000,110418,espn
6,source_team_id,Barclay College Bears,60000,111162,espn
6,source_team_id,Midway University Eagles,60000,111166,espn
6,source_team_id,Franciscan University Barons,60000,111170,espn
6,source_team_id,Christendom Crusaders,60000,111180,espn
6,source_team_id,Westcliff Warriors,60000,111910,espn
6,source_team_id,Campbellsville-Harrodsburg Pioneers,60000,111921,espn
6,source_team_id,Regent Royals,60000,111926,espn
6,source_team_id,Penn State - Wilkes-Barre Mountain Lions,60000,111942,espn
6,source_team_id,Carver College Cougars,60000,111946,espn
6,source_team_id,SUNY-Canton Roos,60000,111947,espn
6,source_team_id,Elms College Blazers,60000,111948,espn
6,source_team_id,Nelson Lions,60000,112679,espn
6,source_team_id,Western Colorado Mountaineers,60000,112694,espn
6,source_team_id,Central Christian College Tigers,60000,112698,espn
6,source_team_id,Bethel (IN) Pilots,60000,122634,espn
6,source_team_id,Lancasater Bible College Chargers,60000,123306,espn
6,source_team_id,Yellowstone Christian College Centurions,60000,123391,espn
6,source_team_id,Lincoln University (CA) Oaklanders,60000,124946,espn
6,source_team_id,Penn State-Alleghany Nittany Lions,60000,124950,espn
6,source_team_id,North American Stallions,60000,126750,espn
6,source_team_id,UNT Dallas Trailblazers,60000,126794,espn
