team_id,league_id,abbr,team_concat,name,loc,conf,div,lat,lon,weather,town,st,mascot,color,region,category
59098,5,SAM,CFB_SAM,Samford,"Homewood, AL",FCS,SOUTHERN,33.463,-86.795,1,Homewood,AL,Bulldogs,Blue,South,Dog
59099,5,CHAT,CFB_CHAT,Chattanooga,"Chattanooga, TN",FCS,SOUTHERN,35.036,-85.316,1,Chattanooga,TN,Mocs,Blue,South,Bird
59100,5,WCU,CFB_WCU,Western Carolina,"Cullowhee, NC",FCS,SOUTHERN,35.305,-83.182,1,Cullowhee,NC,Catamounts,Purple,East,Cat
59101,5,UIW,CFB_UIW,Incarnate Word,"San Antonio, TX",FCS,SOUTHLAND,29.467,-98.47,1,San Antonio,TX,Cardinals,Red,South,Bird
59102,5,SFA,CFB_SFA,Stephen F. Austin,"Nacogdoches, TX",FCS,SOUTHLAND,31.626,-94.644,1,Nacogdoches,TX,Lumberjacks,Purple,South,Person
59103,5,NICH,CFB_NICH,Nicholls State,"Thibodaux, LA",FCS,SOUTHLAND,29.787,-90.805,1,Thibodaux,LA,Colonels,Red,South,Person
59104,5,SELA,CFB_SELA,Southeastern Louisiana,"Hammond, LA",FCS,SOUTHLAND,30.511,-90.469,1,Hammond,LA,Lions,Green,South,Cat
59105,5,MCN,CFB_MCN,McNeese State,"Lake Charles, LA",FCS,SOUTHLAND,30.18,-93.218,1,Lake Charles,LA,Cowboys,Blue,South,Person
59106,5,NWST,CFB_NWST,Northwestern State,"Natchitoches, LA",FCS,SOUTHLAND,31.747,-93.096,1,Natchitoches,LA,Demons,Purple,South,Imaginary
59107,5,LAM,CFB_LAM,Lamar,"Beaumont, TX",FCS,SOUTHLAND,30.043,-94.07,1,Beaumont,TX,Cardinals,Red,South,Bird
59108,5,HCU,CFB_HCU,Houston Christian,"Houston, TX",FCS,SOUTHLAND,29.695,-95.517,1,Houston,TX,Huskies,Blue,South,Dog
59110,5,ETAM,CFB_ETAM,East Texas A&M,"Commerce, TX",FCS,SOUTHLAND,33.244,-95.901,1,Commerce,TX,Lions,Blue,South,Cat
59111,5,FLAM,CFB_FLAM,Florida A&M,"Tallahassee, FL",FCS,SWAC,30.426,-84.292,1,Tallahassee,FL,Rattlers,Orange,South,Animal
59112,5,PV,CFB_PV,Prairie View A&M,"Prairie View, TX",FCS,SWAC,30.094,-95.996,1,Prairie View,TX,Panthers,Purple,South,Cat
59113,5,GRAM,CFB_GRAM,Grambling State,"Grambling, LA",FCS,SWAC,32.526,-92.715,1,Grambling,LA,Tigers,Black,South,Cat
59114,5,AAMU,CFB_AAMU,Alabama A&M,"Huntsville, AL",FCS,SWAC,34.784,-86.578,1,Huntsville,AL,Bulldogs,Red,South,Dog
59115,5,JACK,CFB_JACK,Jackson State,"Jackson, MS",FCS,SWAC,32.33,-90.18,1,Jackson,MS,Tigers,Blue,South,Cat
59116,5,SOU,CFB_SOU,Southern,"Baton Rouge, LA",FCS,SWAC,30.522,-91.19,1,Baton Rouge,LA,Jaguars,Blue,South,Cat
59117,5,ALCN,CFB_ALCN,Alcorn State,"Lorman, MS",FCS,SWAC,31.874,-91.135,1,Lorman,MS,Braves,Purple,South,Person
59118,5,TXSO,CFB_TXSO,Texas Southern,"Houston, TX",FCS,SWAC,29.752,-95.352,1,Houston,TX,Tigers,Red,South,Cat
59119,5,BCU,CFB_BCU,Bethune,"Daytona Beach, FL",FCS,SWAC,29.173,-81.118,1,Daytona Beach,FL,Wildcats,Red,South,Cat
59120,5,UAPB,CFB_UAPB,Arkansas-Pine Bluff,"Pine Bluff, AR",FCS,SWAC,34.253,-92.021,1,Pine Bluff,AR,Golden Lions,Yellow,South,Color
59121,5,MSVS,CFB_MSVS,Mississippi Valley State,"Itta Bena, MS",FCS,SWAC,33.512,-90.34,1,Itta Bena,MS,Delta Devils,Green,South,Imaginary
59122,5,ALST,CFB_ALST,Alabama State,"Montgomery, AL",FCS,SWAC,32.364,-86.29,1,Montgomery,AL,Hornets,Black,South,Animal
59123,5,CARK,CFB_CARK,Central Arkansas,"Conway, AR",FCS,UAC,35.08,-92.46,1,Conway,AR,Bears,Purple,South,Animal
59124,5,TAR,CFB_TAR,Tarleton State,"Stephenville, TX",FCS,UAC,32.219,-98.213,1,Stephenville,TX,Texans,Purple,South,Imaginary
59125,5,EKY,CFB_EKY,Eastern Kentucky,"Richmond, KY",FCS,UAC,37.734,-84.297,1,Richmond,KY,Colonels,Red,South,Person
59126,5,SUU,CFB_SUU,Southern Utah,"Cedar City, UT",FCS,UAC,37.676,-113.077,1,Cedar City,UT,Thunderbirds,Red,West,Bird
59127,5,ACU,CFB_ACU,Abilene Chrstian,"Abilene, TX",FCS,UAC,32.472,-99.71,1,Abilene,TX,Wildcats,Purple,South,Cat
59128,5,UNA,CFB_UNA,North Alabama,"Florence, AL",FCS,UAC,34.811,-87.671,1,Florence,AL,Lions,Purple,South,Cat
59129,5,AP,CFB_AP,Austin Peay,"Clarksville, TN",FCS,UAC,36.536,-87.353,1,Clarksville,TN,Govenors,Red,South,Person
59130,5,WGA,CFB_WGA,West Georgia,"Carrollton, GA",FCS,UAC,33.58,-85.077,1,Carrollton,GA,Wolves,Blue,South,Dog
59131,5,UTU,CFB_UTU,Utah Tech,"Saint George, UT",FCS,UAC,37.11,-113.567,1,Saint George,UT,Trailblazers,Red,West,Imaginary
60000,6,TBD,CBB_TBD,Unknown School,,,,,,0,,,,,,
60101,6,DAV,CBB_DAV,Davidson,"Davidson, NC",A10,,35.499,-80.8419,0,Davidson,NC,Wildcats,Red,East,Cat
60102,6,DAY,CBB_DAY,Dayton,"Dayton, OH",A10,,39.7396,-84.1782,0,Dayton,OH,Flyers,Red,Midwest,Imaginary
60103,6,GM,CBB_GM,George Mason,"Fairfax, VA",A10,,38.8317,-77.3104,0,Fairfax,VA,Patriots,Green,East,Person
60104,6,GW,CBB_GW,George Washington,"Washington, DC",A10,,38.8995,-77.0476,0,Washington,DC,Revolutionaries,Blue,East,Person
60105,6,LASA,CBB_LASA,La Salle,"Philadelphia, PA",A10,,40.039,-75.1564,0,Philadelphia,PA,Explorers,Blue,East,Person
60106,6,LOIL,CBB_LOIL,Loyola (IL),"Chicago, IL",A10,,41.9994,-87.6558,0,Chicago,IL,Ramblers,Yellow,Midwest,Imaginary
60107,6,RI,CBB_RI,Rhode Island,"Kingston, RI",A10,,41.4858,-71.5309,0,Kingston,RI,Rams,Blue,East,Animal
60108,6,RICH,CBB_RICH,Richmond,"Richmond, VA",A10,,37.5749,-77.5399,0,Richmond,VA,Spiders,Blue,East,Animal
60109,6,SBON,CBB_SBON,St. Bonaventure,"St. Bonaventure, NY",A10,,42.0793,-78.4828,0,St. Bonaventure,NY,Bonnies,Brown,East,Imaginary
60110,6,SJ,CBB_SJ,Saint Joseph's,"Philadelphia, PA",A10,,39.9952,-75.2411,0,Philadelphia,PA,Hawks,Red,East,Bird
60111,6,SL,CBB_SL,Saint Louis,"St. Louis, MO",A10,,38.6361,-90.2348,0,St. Louis,MO,Billikens,Blue,South,Imaginary
60112,6,MA,CBB_MA,Massachusetts,"Amherst, MA",MAC,,42.3775,-72.5356,0,Amherst,MA,Minutemen,Red,East,Person
60113,6,VCU,CBB_VCU,Virginia Commonwealth,"Richmond, VA",A10,,37.5446,-77.4329,0,Richmond,VA,Rams,Yellow,East,Animal
60201,6,CHAR,CBB_CHAR,Charlotte,"Charlotte, NC",AAC,,35.3103,-80.7405,0,Charlotte,NC,49ers,Green,East,Person
60202,6,FAU,CBB_FAU,Florida Atlantic,"Boca Raton, FL",AAC,,26.3755,-80.1017,0,Boca Raton,FL,Owls,Blue,South,Bird
60203,6,MEM,CBB_MEM,Memphis,"Memphis, TN",AAC,,35.1209,-89.9781,0,Memphis,TN,Tigers,Blue,South,Cat
60204,6,NTX,CBB_NTX,North Texas,"Denton, TX",AAC,,33.2039,-97.1592,0,Denton,TX,Mean Green,Green,South,Color
60205,6,RICE,CBB_RICE,Rice,"Houston, TX",AAC,,29.7162,-95.4093,0,Houston,TX,Owls,Blue,South,Bird
60206,6,SMU,CBB_SMU,Southern Methodist,"Dallas, TX",ACC,,32.8402,-96.7816,0,Dallas,TX,Mustangs,Red,South,Animal
60207,6,TEMP,CBB_TEMP,Temple,"Philadelphia, PA",AAC,,39.9007,-75.1675,0,Philadelphia,PA,Owls,Red,East,Bird
60208,6,TULS,CBB_TULS,Tulsa,"Tulsa, OK",AAC,,36.1489,-95.9436,0,Tulsa,OK,Golden Huricane,Blue,South,Color
60209,6,UAB,CBB_UAB,Alabama Birmingham,"Birmingham, AL",AAC,,33.528,-86.8092,0,Birmingham,AL,Blazers,Yellow,South,Imaginary
60210,6,USF,CBB_USF,South Florida,"Tampa, FL",AAC,,27.976,-82.5033,0,Tampa,FL,Bulls,Green,South,Animal
60211,6,UTSA,CBB_UTSA,Texas San Antonio,"San Antonio, TX",AAC,,29.4169,-98.4789,0,San Antonio,TX,Roadrunners,Blue,South,Bird
60212,6,WICH,CBB_WICH,Wichita State,"Wichita, KS",AAC,,37.719,-97.2912,0,Wichita,KS,Shockers,Yellow,Midwest,Imaginary
60301,6,BC,CBB_BC,Boston College,"Chestnut Hill, MA",ACC,,42.3351,-71.1665,0,Chestnut Hill,MA,Eagles,Red,East,Bird
60302,6,CAL,CBB_CAL,California,"Berkeley, CA",ACC,,37.8707,-122.251,0,Berkeley,CA,Golden Bears,Yellow,West,Color
60303,6,CLEM,CBB_CLEM,Clemson,"Clemson, SC",ACC,,34.6787,-82.8432,0,Clemson,SC,Tigers,Orange,South,Cat
60304,6,DUKE,CBB_DUKE,Duke,"Durham, NC",ACC,,35.9953,-78.9417,0,Durham,NC,Blue Devils,Blue,East,Color
60305,6,FSU,CBB_FSU,Florida State,"Tallahassee, FL",ACC,,30.4375,-84.3045,0,Tallahassee,FL,Seminoles,Red,South,Person
60306,6,GT,CBB_GT,Georgia Tech,"Atlanta, GA",ACC,,33.7726,-84.3929,0,Atlanta,GA,Yellow Jackets,Yellow,South,Color
60307,6,LOU,CBB_LOU,Louisville,"Louisville, KY",ACC,,38.2054,-85.7581,0,Louisville,KY,Cardinals,Red,South,Bird
60308,6,UNC,CBB_UNC,North Carolina,"Chapel Hill, NC",ACC,,35.907,-79.0479,0,Chapel Hill,NC,Tar Heels,Blue,East,Imaginary
60309,6,NCST,CBB_NCST,North Carolina State,"Raleigh, NC",ACC,,35.8008,-78.7195,0,Raleigh,NC,Wolfpack,Red,East,Dog
60310,6,ND,CBB_ND,Notre Dame,"South Bend, IN",ACC,,41.6984,-86.2338,0,South Bend,IN,Fighting Irish,Yellow,Midwest,Imaginary
60311,6,PITT,CBB_PITT,Pittsburgh,"Pittsburgh, PA",ACC,,40.4468,-80.0158,0,Pittsburgh,PA,Panthers,Blue,East,Cat
60312,6,STAN,CBB_STAN,Stanford,"Stanford, CA",ACC,,37.4347,-122.161,0,Stanford,CA,Cardinals,Red,West,Bird
60313,6,SYR,CBB_SYR,Syracuse,"Syracuse, NY",ACC,,43.0361,-76.1365,0,Syracuse,NY,Orange,Orange,East,Color
60314,6,MIA,CBB_MIA,Miami (FL),"Coral Gables, FL",ACC,,25.7814,-80.1881,0,Coral Gables,FL,Hurricanes,Orange,South,Imaginary
60315,6,VA,CBB_VA,Virginia,"Charlottesville, VA",ACC,,38.0311,-78.5137,0,Charlottesville,VA,Cavaliers,Blue,East,Person
60316,6,VATC,CBB_VATC,Virginia Tech,"Blacksburg, VA",ACC,,37.22,-80.4181,0,Blacksburg,VA,Hokies,Red,East,Imaginary
60317,6,WF,CBB_WF,Wake Forest,"Winston-Salem, NC",ACC,,36.0918,-80.2553,0,Winston-Salem,NC,Demon Deacons,Yellow,East,Imaginary
60401,6,ALB,CBB_ALB,Albany,"Albany, NY",AEC,,42.684,-73.8255,0,Albany,NY,Great Danes,Yellow,East,Dog
60402,6,UMBC,CBB_UMBC,Maryland-Baltimore County,"Baltimore, MD",AEC,,39.2557,-76.7112,0,Baltimore,MD,Retreviers,Yellow,East,Dog
60403,6,VT,CBB_VT,Vermont,"Burlington, VT",AEC,,44.4776,-73.1971,0,Burlington,VT,Catamounts,Green,East,Cat
60501,6,AP,CBB_AP,Austin Peay,"Clarksville, TN",ASUN,,36.5354,-87.3529,0,Clarksville,TN,Govenors,Red,South,Person
60502,6,EKY,CBB_EKY,Eastern Kentucky,"Richmond, KY",ASUN,,37.7355,-84.2995,0,Richmond,KY,Colonels,Red,South,Person
60503,6,FLGC,CBB_FLGC,Florida Gulf Coast,"Fort Myers, FL",ASUN,,26.4633,-81.7787,0,Fort Myers,FL,Eagles,Blue,South,Bird
60601,6,IA,CBB_IA,Iowa,"Iowa City, IA",B10,,41.6584,-91.5515,0,Iowa City,IA,Hawkeyes,Black,Midwest,Bird
60602,6,IL,CBB_IL,Illinois,"Champaign, IL",B10,,40.0993,-88.236,0,Champaign,IL,Fighting Illini,Orange,Midwest,Imaginary
60603,6,IN,CBB_IN,Indiana,"Bloomington, IN",B10,,39.1809,-86.5256,0,Bloomington,IN,Hoosiers,Red,Midwest,Imaginary
60604,6,MD,CBB_MD,Maryland,"College Park, MD",B10,,38.9912,-76.9473,0,College Park,MD,Terrapins,Red,East,Animal
60605,6,MI,CBB_MI,Michigan,"Ann Arbor, MI",B10,,42.2659,-83.7487,0,Ann Arbor,MI,Wolverine,Blue,Midwest,Animal
60606,6,MIST,CBB_MIST,Michigan State,"East Lansing, MI",B10,,42.7282,-84.4849,0,East Lansing,MI,Spartans,Green,Midwest,Person
60607,6,MN,CBB_MN,Minnesota,"Minneapolis, MN",B10,,44.9765,-93.2246,0,Minneapolis,MN,Golden Gophers,Red,Midwest,Color
60608,6,NE,CBB_NE,Nebraska,"Lincoln, NE",B10,,42.091,-71.264,0,Lincoln,NE,Cornhuskers,Red,Midwest,Imaginary
60609,6,NW,CBB_NW,Northwestern,"Evanston, IL",B10,,42.0654,-87.6925,0,Evanston,IL,Wildcats,Purple,Midwest,Cat
60610,6,OHST,CBB_OHST,Ohio State,"Columbus, OH",B10,,40.0017,-83.0197,0,Columbus,OH,Buckeyes,Red,Midwest,Imaginary
60611,6,OR,CBB_OR,Oregon,"Eugene, OR",B10,,44.0583,-123.069,0,Eugene,OR,Ducks,Green,West,Animal
60612,6,PSU,CBB_PSU,Penn State,"State College, PA",B10,,40.8122,-77.8562,0,State College,PA,Nittany Lions,Blue,East,Cat
60613,6,PUR,CBB_PUR,Purdue,"West Lafayette, IN",B10,,40.4343,-86.9185,0,West Lafayette,IN,Boilermakers,Yellow,Midwest,Imaginary
60614,6,RUT,CBB_RUT,Rutgers,"New Brunswick, NJ",B10,,40.5138,-74.465,0,New Brunswick,NJ,Scarlet Knights,Red,East,Color
60615,6,UCLA,CBB_UCLA,California Los Angeles,"Los Angeles, CA",B10,,34.1616,-118.168,0,Los Angeles,CA,Bruins,Blue,West,Animal
60616,6,USC,CBB_USC,Southern California,"Los Angeles, CA",B10,,34.014,-118.288,0,Los Angeles,CA,Trojans,Red,West,Person
60617,6,WA,CBB_WA,Washington,"Seattle, WA",B10,,47.6504,-122.303,0,Seattle,WA,Huskies,Purple,West,Dog
60618,6,WI,CBB_WI,Wisconsin,"Madison, WI",B10,,43.0699,-89.4128,0,Madison,WI,Badgers,Red,Midwest,Animal
60701,6,AZ,CBB_AZ,Arizona,"Tucson, AZ",B12,,32.2283,-110.949,0,Tucson,AZ,Wildcats,Red,West,Cat
60702,6,AZST,CBB_AZST,Arizona State,"Tempe, AZ",B12,,33.4264,-111.933,0,Tempe,AZ,Sun Devils,Red,West,Imaginary
60703,6,BAY,CBB_BAY,Baylor,"Waco, TX",B12,,31.5587,-97.1156,0,Waco,TX,Bears,Green,South,Animal
60704,6,BYU,CBB_BYU,Brigham Young,"Provo, UT",B12,,40.2575,-111.654,0,Provo,UT,Cougars,Blue,West,Cat
60705,6,CIN,CBB_CIN,Cincinnati,"Cincinnati, OH",B12,,39.1313,-84.5163,0,Cincinnati,OH,Bearcats,Red,Midwest,Animal
60706,6,CO,CBB_CO,Colorado,"Boulder, CO",B12,,40.0094,-105.267,0,Boulder,CO,Buffaloes,Black,West,Animal
60707,6,HOU,CBB_HOU,Houston,"Houston, TX",B12,,29.7508,-95.3622,0,Houston,TX,Cougars,Red,South,Cat
60708,6,IAST,CBB_IAST,Iowa State,"Ames, IA",B12,,42.014,-93.6358,0,Ames,IA,Cyclones,Red,Midwest,Imaginary
60709,6,KS,CBB_KS,Kansas,"Lawrence, KS",B12,,38.9629,-95.2463,0,Lawrence,KS,JayHawk,Red,Midwest,Bird
60710,6,KSU,CBB_KSU,Kansas State,"Manhattan, KS",B12,,39.2019,-96.5938,0,Manhattan,KS,Wildcats,Purple,Midwest,Cat
60711,6,OKST,CBB_OKST,Oklahoma State,"Stillwater, OK",B12,,36.1257,-97.0665,0,Stillwater,OK,Cowboys,Orange,South,Person
60712,6,TCU,CBB_TCU,Texas Cristian,"Fort Worth, TX",B12,,32.7099,-97.368,0,Fort Worth,TX,Horned Frogs,Purple,South,Animal
60713,6,TXTC,CBB_TXTC,Texas Tech,"Lubbock, TX",B12,,33.591,-101.873,0,Lubbock,TX,Red Raiders,Red,South,Color
60714,6,UCF,CBB_UCF,Central Florida,"Orlando, FL",B12,,28.608,-81.193,0,Orlando,FL,Knights,Black,South,Person
60715,6,UT,CBB_UT,Utah,"Salt Lake City, UT",B12,,40.7599,-111.849,0,Salt Lake City,UT,Utes,Red,West,Person
60716,6,WV,CBB_WV,West Virginia,"Morgantown, WV",B12,,39.6522,-79.9552,0,Morgantown,WV,Mountaineers,Yellow,East,Person
60801,6,BUT,CBB_BUT,Butler,"Indianapolis, IN",BEAST,,39.8387,-86.1716,0,Indianapolis,IN,Bulldogs,Blue,Midwest,Dog
60802,6,CONN,CBB_CONN,Connecticut,"Storrs, CT",BEAST,,41.7599,-72.6189,0,Storrs,CT,Huskies,Blue,East,Dog
60803,6,CREI,CBB_CREI,Creighton,"Omaha, NE",BEAST,,41.2658,-95.9455,0,Omaha,NE,Bluejays,Blue,Midwest,Color
60804,6,DEPA,CBB_DEPA,DePaul,"Chicago, IL",BEAST,,41.8776,-87.6277,0,Chicago,IL,Blue Demons,Blue,Midwest,Color
60805,6,GTWN,CBB_GTWN,Georgetown,"Washington, DC",BEAST,,33.7726,-84.3929,0,Washington,DC,Hoyas,Blue,East,Imaginary
60806,6,MARQ,CBB_MARQ,Marquette,"Milwaukee, WI",BEAST,,43.0387,-87.9313,0,Milwaukee,WI,Golden Eagles,Blue,Midwest,Color
60807,6,PROV,CBB_PROV,Providence,"Providence, RI",BEAST,,41.8225,-71.4133,0,Providence,RI,Friars,Black,East,Person
60808,6,SETH,CBB_SETH,Seton Hall,"South Orange, NJ",BEAST,,40.7431,-74.2468,0,South Orange,NJ,Pirates,Blue,East,Person
60809,6,SJON,CBB_SJON,St. John's (NY),"Queens, NY",BEAST,,40.7214,-73.797,0,Queens,NY,Red Storm,Red,East,Color
60810,6,VILL,CBB_VILL,Villanova,"Villanova, PA",BEAST,,40.0368,-75.343,0,Villanova,PA,Wildcats,Blue,East,Cat
60811,6,X,CBB_X,Xavier,"Cincinnati, OH",BEAST,,39.1492,-84.474,0,Cincinnati,OH,Musketeers,Blue,Midwest,Person
60901,6,RAD,CBB_RAD,Radford,"Radford, VA",BS,,37.1385,-80.5513,0,Radford,VA,Highlanders,Red,East,Imaginary
60902,6,WIN,CBB_WIN,Winthrop,"Rock Hill, SC",BS,,34.9389,-81.0326,0,Rock Hill,SC,Eagles,Red,South,Bird
61001,6,EWA,CBB_EWA,Eastern Washington,"Cheney, WA",BSKY,,47.4909,-117.585,0,Cheney,WA,Eagles,Red,West,Bird
61002,6,MT,CBB_MT,Montana,"Missoula, MT",BSKY,,46.8622,-113.986,0,Missoula,MT,Grizzlies,Red,West,Animal
61003,6,NAZ,CBB_NAZ,Northern Arizona,"Flagstaff, AZ",BSKY,,35.1802,-111.655,0,Flagstaff,AZ,Lumberjacks,Blue,West,Person
61004,6,POST,CBB_POST,Portland State,"Portland, OR",BSKY,,45.5108,-122.684,0,Portland,OR,Vikings,Green,West,Person
61005,6,WEB,CBB_WEB,Weber State,"Ogden, UT",BSKY,,41.1907,-111.944,0,Ogden,UT,Wildcats,Red,West,Cat
61101,6,CSFU,CBB_CSFU,Cal State Fullerton,"Fullerton, CA",BW,,33.8817,-117.885,0,Fullerton,CA,Hornets,Green,West,Animal
61102,6,CSUN,CBB_CSUN,Cal State Northridge,"Northridge, CA",BW,,34.2401,-118.531,0,Northridge,CA,Matadors,Red,West,Person
61103,6,HI,CBB_HI,Hawaii,"Honolulu, HI",BW,,21.3728,-157.93,0,Honolulu,HI,Rainbow Warriors,Green,West,Color
61104,6,LBSU,CBB_LBSU,Long Beach State,"Long Beach, CA",BW,,33.7838,-118.114,0,Long Beach,CA,Beach,Black,West,Imaginary
61201,6,DE,CBB_DE,Delaware,"Newark, DE",CUSA,,39.6804,-75.7528,0,Newark,DE,Fightin’ Blue Hens,Blue,East,Color
61202,6,HAMP,CBB_HAMP,Hampton,"Hampton, VA",CAA,,37.0233,-76.3336,0,Hampton,VA,Pirates,Blue,East,Person
61203,6,HOF,CBB_HOF,Hofstra,"Hempstead, NY",CAA,,40.7173,-73.5993,0,Hempstead,NY,Pride,Blue,East,Imaginary
61204,6,MON,CBB_MON,Monmouth,"West Long Branch, NJ",CAA,,40.2798,-74.0059,0,West Long Branch,NJ,Hawks,Blue,East,Bird
61205,6,NOEA,CBB_NE,Northeastern,"Boston, MA",CAA,,42.091,-71.264,0,Boston,MA,Huskies,Red,East,Dog
61301,6,LIB,CBB_LIB,Liberty,"Lynchburg, VA",CUSA,,37.3544,-79.175,0,Lynchburg,VA,Flames,Red,East,Imaginary
61302,6,MTST,CBB_MTST,Middle Tennessee State,"Murfreesboro, TN",CUSA,,35.8511,-86.3684,0,Murfreesboro,TN,Blue Raiders,Blue,South,Color
61303,6,NMST,CBB_NMST,New Mexico State,"Las Cruces, NM",CUSA,,35.0676,-106.628,0,Las Cruces,NM,Aggies,Red,South,Person
61304,6,SAM,CBB_SAM,Sam Houston,"Huntsville, TX",CUSA,,30.7139,-95.5419,0,Huntsville,TX,Bearkats,Orange,South,Animal
61305,6,UTEP,CBB_UTEP,Texas El Paso,"El Paso, TX",CUSA,,31.7733,-106.508,0,El Paso,TX,Miners,Blue,South,Person
61306,6,WKY,CBB_WKY,Western Kentucky,"Bowling Green, KY",CUSA,,36.9849,-86.459,0,Bowling Green,KY,Hilltoppers,Red,South,Imaginary
61401,6,CLST,CBB_CLST,Cleveland State,"Cleveland, OH",HZ,,41.5029,-81.6751,0,Cleveland,OH,Vikings,Green,Midwest,Person
61402,6,DMER,CBB_DMER,Detroit Mercy,"Detroit, MI",HZ,,42.4142,-83.1381,0,Detroit,MI,Titans,Red,Midwest,Imaginary
61403,6,GB,CBB_GB,Green Bay,"Green Bay, WI",HZ,,44.305,-88.344,0,Green Bay,WI,Phoenix,Green,Midwest,Imaginary
61404,6,UIC,CBB_UIC,Illinois-Chicago,"Chicago, IL",HZ,,41.8687,-87.6479,0,Chicago,IL,Flames,Blue,Midwest,Imaginary
61405,6,MILW,CBB_MILW,Milwaukee,"Milwaukee, WI",HZ,,43.0786,-87.8825,0,Milwaukee,WI,Panthers,Black,Midwest,Cat
61406,6,OAK,CBB_OAK,Oakland,"Rochester, MI",HZ,,37.7517,-122.201,0,Rochester,MI,Golden Grizzlies,Blue,Midwest,Color
61407,6,RM,CBB_RM,Robert Morris,"Pittsburgh, PA",HZ,,40.5217,-80.2137,0,Pittsburgh,PA,Colonials,Blue,East,Person
61408,6,WST,CBB_WST,Wright State,"Dayton, OH",HZ,,39.7794,-84.066,0,Dayton,OH,Flyers,Red,Midwest,Imaginary
61501,6,CORN,CBB_CORN,Cornell,"Ithaca, NY",IVY,,42.4542,-76.4733,0,Ithaca,NY,Big Red,Red,East,Color
61502,6,HARV,CBB_HARV,Harvard,"Boston, MA",IVY,,42.3741,-71.1164,0,Boston,MA,Crimson,Red,East,Color
61503,6,PA,CBB_PA,Pennsylvania,"Philadelphia, PA",IVY,,39.952,-75.194,0,Philadelphia,PA,Quakers,Red,East,Person
61504,6,PRIN,CBB_PRIN,Princeton,"Princeton, NJ",IVY,,40.3412,-74.6559,0,Princeton,NJ,Tigers,Black,East,Cat
61505,6,YALE,CBB_YALE,Yale,"New Haven, CT",IVY,,41.316,-72.9223,0,New Haven,CT,Bulldogs,Blue,East,Dog
61601,6,IONA,CBB_IONA,Iona,"New Rochelle, NY",MAA,,40.9275,-73.7859,0,New Rochelle,NY,Gaels,Red,East,Person
61602,6,MAN,CBB_MAN,Manhattan,"Riverdale, NY",MAA,,40.8894,-73.9018,0,Riverdale,NY,Jaspers,Green,East,Imaginary
61603,6,MSTM,CBB_MSTM,Mount St. Mary's,"Emmitsburg, MD",MAA,,39.679,-77.3471,0,Emmitsburg,MD,Mountaineers,Blue,East,Person
61604,6,NIAG,CBB_NIAG,Niagara,"Niagara Falls, NY",MAA,,43.1368,-79.0356,0,Niagara Falls,NY,Purple Eagles,Purple,East,Color
61605,6,SIEN,CBB_SIEN,Siena,"Loudonville, NY",MAA,,42.7181,-73.7526,0,Loudonville,NY,Saints,Green,East,Person
61606,6,SP,CBB_SP,Saint Peter's,"Jersey City, NJ",MAA,,40.7273,-74.0702,0,Jersey City,NJ,Peacocks,Blue,East,Bird
61701,6,AKR,CBB_AKR,Akron,"Akron, OH",MAC,,41.0726,-81.5084,0,Akron,OH,Zips,Blue,Midwest,Imaginary
61702,6,BALL,CBB_BALL,Ball State,"Muncie, IN",MAC,,40.216,-85.4177,0,Muncie,IN,Cardinals,Red,Midwest,Bird
61703,6,BUF,CBB_BUF,Buffalo,"Buffalo, NY",MAC,,42.9991,-78.7775,0,Buffalo,NY,Bulls,Blue,East,Animal
61704,6,CMU,CBB_CMU,Central Michigan,"Mount Pleasant, MI",MAC,,43.5823,-84.7768,0,Mount Pleasant,MI,Chippewas,Red,Midwest,Person
61705,6,KENT,CBB_KENT,Kent State,"Kent, OH",MAC,,41.1391,-81.3134,0,Kent,OH,Golden Flashes,Blue,Midwest,Color
61706,6,MIOH,CBB_MIOH,Miami (OH),"Oxford, OH",MAC,,39.5194,-84.7334,0,Oxford,OH,RedHawks,Red,Midwest,Color
61707,6,OH,CBB_OH,Ohio,"Athens, OH",MAC,,39.3213,-82.1034,0,Athens,OH,Bobcats,Green,Midwest,Cat
61708,6,WMI,CBB_WMI,Western Michigan,"Kalamazoo, MI",MAC,,42.2858,-85.601,0,Kalamazoo,MI,Broncos,Yellow,Midwest,Animal
61801,6,COP,CBB_COP,Coppin State,"Baltimore, MD",MEAC,,39.3134,-76.6581,0,Baltimore,MD,Eagles,Blue,East,Bird
61802,6,MORG,CBB_MORG,Morgan State,"Baltimore, MD",MEAC,,39.3436,-76.584,0,Baltimore,MD,Bears,Blue,East,Animal
61803,6,NCAT,CBB_NCAT,North Carolina A&T,"Greensboro, NC",MEAC,,36.079,-79.7737,0,Greensboro,NC,Aggies,Blue,East,Person
61804,6,NCC,CBB_NCC,North Carolina Central,"Durham, NC",MEAC,,35.9748,-78.8993,0,Durham,NC,Eagles,Red,East,Bird
61805,6,NRST,CBB_NRST,Norfolk State,"Norfolk, VA",MEAC,,36.8482,-76.2624,0,Norfolk,VA,Spartans,Green,East,Person
61806,6,SCST,CBB_SCST,South Carolina State,"Orangeburg, SC",MEAC,,33.4981,-80.8502,0,Orangeburg,SC,Bulldogs,Red,South,Dog
61901,6,BEL,CBB_BEL,Belmont,"Nashville, TN",MVAL,,36.1331,-86.7935,0,Nashville,TN,Bruins,Blue,South,Animal
