team_id,league_id,abbr,team_concat,name,location,conf,div,lat,lon,weather,region_lat,region_lon,source_team_id
62604,6,SFA,CBB_SFA,Stephen F. Austin,"Nacogdoches, TX",SOLA,,31.6217,-94.647003,0,31.6217,-94.647,
61605,6,SIEN,CBB_SIEN,Siena,"Loudonville, NY",MAA,Metropolitan,42.7181,-73.752602,0,40.722,-74.0107,
60110,6,SJ,CBB_SJ,Saint Joseph's,"Philadelphia, PA",A10,,39.9952,-75.241096,0,39.9058,-75.1664,
60809,6,SJON,CBB_SJON,St. John's (NY),"Queens, NY",BEAST,,40.7214,-73.796997,0,40.722,-74.0107,
60111,6,SL,CBB_SL,Saint Louis,"St. Louis, MO",A10,,38.6361,-90.234802,0,38.6225,-90.1931,
63006,6,SMCA,CBB_SMCA,Saint Mary's (CA),"Moraga, CA",WC,,37.8413,-122.109001,0,37.7786,-122.389,
60206,6,SMU,CBB_SOME,Southern Methodist,"Dallas, TX",AAC,,32.8402,-96.781601,0,32.8377,-96.7827,
62906,6,SO,CBB_SO,Southern,"Baton Rouge, LA",SWAC,,30.5255,-91.192101,0,30.412,-91.1838,
61907,6,SOIL,CBB_SOIL,Southern Illinois,"Carbondale, IL",MVAL,East,37.7065,-89.223,0,37.7065,-89.223,
62807,6,SOMS,CBB_SOMS,Southern Mississippi,"Hattiesburg, MS",SUNB,,31.329,-89.331299,0,31.329,-89.3313,
61606,6,SP,CBB_SP,Saint Peter's,"Jersey City, NJ",MAA,,40.7273,-74.070198,0,40.722,-74.0107,
60312,6,STAN,CBB_STAN,Stanford,"Stanford, CA",ACC,,37.4347,-122.161003,0,37.7786,-122.389,
60313,6,SYR,CBB_SYR,Syracuse,"Syracuse, NY",ACC,,43.0361,-76.136497,0,43.0361,-76.1365,
62605,6,TACC,CBB_TACC,Texas A&M-Corpus Christi,"Corpus Christi, TX",SOLA,,27.7131,-97.326401,0,27.7131,-97.3264,
60000,6,TBD,CBB_TBD,Unknown School,,,,,,0,,,
60712,6,TCU,CBB_TCU,TCU,"Fort Worth, TX",B12,,32.7099,-97.367996,0,32.7099,-97.368,
60207,6,TEMP,CBB_TEMP,Temple,"Philadelphia, PA",AAC,,39.9007,-75.167503,0,39.9058,-75.1664,
62413,6,TN,CBB_TN,Tennessee,"Knoxville, TN",SEC,,35.9547,-83.925301,0,35.9547,-83.9253,
62808,6,TROY,CBB_TROY,Troy,"Troy, AL",SUNB,,31.7995,-85.952202,0,31.7995,-85.9522,
60208,6,TULS,CBB_TULS,Tulsa,"Tulsa, OK",AAC,,36.1489,-95.943604,0,36.1489,-95.9436,
62414,6,TX,CBB_TX,Texas,"Austin, TX",SEC,,30.2836,-97.7323,0,30.2836,-97.7323,
62415,6,TXAM,CBB_TXAM,Texas A&M,"College Station, TX",SEC,,30.6101,-96.340698,0,30.6101,-96.3407,
62907,6,TXSO,CBB_TXSO,Texas Southern,"Houston, TX",SWAC,,29.7211,-95.359596,0,29.7162,-95.4093,
60713,6,TXTC,CBB_TXTC,Texas Tech,"Lubbock, TX",B12,,33.591,-101.873001,0,33.591,-101.873,
60209,6,UAB,CBB_UAB,UAB,"Birmingham, AL",AAC,,33.528,-86.809196,0,33.528,-86.8092,
60714,6,UCF,CBB_UCF,UCF,"Orlando, FL",B12,,28.608,-81.193001,0,28.608,-81.193,
60615,6,UCLA,CBB_UCLA,UCLA,"Los Angeles, CA",B10,,34.1616,-118.167999,0,34.0736,-118.24,
60402,6,UMBC,CBB_UMBC,Maryland-Baltimore County,"Baltimore, MD",AEC,,39.2557,-76.711197,0,38.8728,-77.0075,
62704,6,UND,CBB_UND,North Dakota,"Grand Forks, ND",SUM,,47.9223,-97.077103,0,47.9223,-97.0771,
62008,6,UNLV,CBB_UNLV,Nevada-Las Vegas,"Las Vegas, NV",MTNW,,36.086,-115.016998,0,36.086,-115.017,
62809,6,USA,CBB_USA,South Alabama,"Mobile, AL",SUNB,,30.6742,-88.0756,0,30.6742,-88.0756,
60616,6,USC,CBB_USC,Southern California,"Los Angeles, CA",B10,,34.014,-118.288002,0,34.0736,-118.24,
62705,6,USD,CBB_USD,South Dakota,"Vermillion, SD",SUM,,42.7903,-96.926102,0,42.7903,-96.9261,
60210,6,USF,CBB_USF,South Florida,"Tampa, FL",AAC,,27.976,-82.503304,0,27.976,-82.5033,
60715,6,UT,CBB_UT,Utah,"Salt Lake City, UT",B12,,40.7599,-111.848999,0,40.7599,-111.849,
61305,6,UTEP,CBB_UTEP,UTEP,"El Paso, TX",CUSA,,31.7733,-106.508003,0,31.7733,-106.508,
60211,6,UTSA,CBB_UTSA,UTSA,"San Antonio, TX",AAC,,29.4169,-98.478897,0,29.4169,-98.4789,
62009,6,UTST,CBB_UTST,Utah State,"Logan, UT",MTNW,,41.7515,-111.811996,0,41.7515,-111.812,
60315,6,VA,CBB_VA,Virginia,"Charlottesville, VA",ACC,,38.0311,-78.513702,0,38.0311,-78.5137,
61908,6,VALP,CBB_VALP,Valparaiso,"Valparaiso, IN",MVAL,South,41.4643,-87.044197,0,41.4643,-87.0442,
62416,6,VAND,CBB_VAND,Vanderbilt,"Nashville, TN",SEC,,36.1436,-86.8088,0,36.1436,-86.8088,
60316,6,VATC,CBB_VATC,Virginia Tech,"Blacksburg, VA",ACC,,37.22,-80.418098,0,37.22,-80.4181,
60113,6,VCU,CBB_VCU,Virginia Commonwealth,"Richmond, VA",A10,,37.5446,-77.432899,0,37.5446,-77.4329,
60810,6,VILL,CBB_VILL,Villanova,"Villanova, PA",BEAST,,40.0368,-75.343002,0,39.9058,-75.1664,
60403,6,VT,CBB_VT,Vermont,"Burlington, VT",AEC,,44.4776,-73.197098,0,44.4776,-73.1971,
60617,6,WA,CBB_WA,Washington,"Seattle, WA",B10,,47.6504,-122.303001,0,47.591,-122.333,
62104,6,WAG,CBB_WAG,Wagner,"Staten Island, NY",NE,,40.6142,-74.094101,0,40.722,-74.0107,
63007,6,WAST,CBB_WAST,Washington State,"Pullman, WA",WC,,46.732,-117.161003,0,46.732,-117.161,
61005,6,WEB,CBB_WEB,Weber State,"Ogden, UT",BSKY,,41.1907,-111.944,0,41.1907,-111.944,
60317,6,WF,CBB_WF,Wake Forest,"Winston-Salem, NC",ACC,,36.0918,-80.255302,0,36.0918,-80.2553,
60618,6,WI,CBB_WI,Wisconsin,"Madison, WI",B10,,43.0699,-89.412804,0,43.0699,-89.4128,
60212,6,WICH,CBB_WICH,Wichita State,"Wichita, KS",AAC,,37.719,-97.291199,0,37.719,-97.2912,
60902,6,WIN,CBB_WIN,Winthrop,"Rock Hill, SC",BS,,34.9389,-81.0326,0,34.9389,-81.0326,
61306,6,WKY,CBB_WKY,Western Kentucky,"Bowling Green, KY",CUSA,,36.9849,-86.459,0,36.9849,-86.459,
61708,6,WMI,CBB_WMI,Western Michigan,"Kalamazoo, MI",MAC,West,42.2858,-85.600998,0,42.2858,-85.601,
62505,6,WOFF,CBB_WOFF,Wofford,"Spartanburg, SC",SO,,34.9587,-81.935303,0,34.9587,-81.9353,
61408,6,WST,CBB_WST,Wright State,"Dayton, OH",HZ,,39.7794,-84.066002,0,39.7794,-84.066,
60716,6,WV,CBB_WV,West Virginia,"Morgantown, WV",B12,,39.6522,-79.9552,0,39.6522,-79.9552,
62010,6,WY,CBB_WY,Wyoming,"Laramie, WY",MTNW,,41.3119,-105.569,0,41.3119,-105.569,
60811,6,X,CBB_X,Xavier,"Cincinnati, OH",BEAST,,39.1492,-84.473999,0,39.1492,-84.474,
61505,6,YALE,CBB_YALE,Yale,"New Haven, CT",IVY,,41.316,-72.922302,0,41.7599,-72.6189,
